Archivo,Parametro_Analizado,Ancho_Pulso,Tipo_Variable_X,Grupo,Valor_X,Valor_Y
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P50,90.0,129.96525
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P70,90.0,122.44625
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P30,93.33333333333333,127.1342
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P50,93.33333333333333,116.965
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P70,93.33333333333333,112.25825
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P30,94.0,105.238
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P50,94.0,87.84725
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P70,94.0,89.19925
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P30,96.0,149.554
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P50,96.0,45.2845
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P70,96.0,53.3295
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P30,96.0,121.1725
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P50,96.0,60.6035
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P70,96.0,47.328
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P30,98.0,160.37875
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P50,98.0,165.9725
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P70,98.0,123.92775
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P30,98.66666666666667,154.918666666667
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P50,98.66666666666667,158.4835
Analisis_Angulo.xlsx,Angulo,200 ns,Solap,P70,98.66666666666667,153.48175
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P30,0.101859163578813,154.918666666667
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P50,0.169765272631355,158.4835
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P70,0.237671381683897,153.48175
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P30,0.101859163578813,121.1725
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P50,0.169765272631355,60.6035
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P70,0.237671381683897,47.328
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P30,0.101859163578813,127.1342
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P50,0.169765272631355,116.965
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P70,0.237671381683897,112.25825
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P30,0.1527887453682195,160.37875
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P50,0.2546479089470325,165.9725
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P70,0.3565070725258455,123.92775
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P30,0.1527887453682195,105.238
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P50,0.2546479089470325,87.84725
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P70,0.3565070725258455,89.19925
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P30,0.1527887453682195,136.7045
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P50,0.2546479089470325,129.96525
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P70,0.3565070725258455,122.44625
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P30,0.305577490736439,149.554
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P50,0.5092958178940651,45.2845
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P70,0.713014145051691,53.3295
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P30,0.305577490736439,141.41525
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P50,0.5092958178940651,137.16575
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P70,0.713014145051691,123.5345
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P30,0.305577490736439,156.65325
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P50,0.5092958178940651,155.2325
Analisis_Angulo.xlsx,Angulo,200 ns,Dens,P70,0.713014145051691,145.89075
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P30,80.0,2.77075
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P50,80.0,3.417
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P70,80.0,2.25025
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P30,88.0,1.3115
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P50,88.0,7.073
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P70,88.0,3.68175
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P30,90.0,2.9015
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P50,90.0,4.42725
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P70,90.0,5.77175
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P30,93.33333333333333,5.454499999999999
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P50,93.33333333333333,7.621
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P70,93.33333333333333,10.61325
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P30,94.0,9.14325
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P50,94.0,7.264250000000001
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P70,94.0,10.1945
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P30,96.0,1.85225
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P50,96.0,7.979749999999999
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P70,96.0,13.009
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P30,96.0,11.394
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P50,96.0,13.35875
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P70,96.0,18.62625
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P30,98.0,6.4595
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P50,98.0,10.4695
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P70,98.0,12.48
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P30,98.66666666666667,17.285
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P50,98.66666666666667,19.55825
Analisis_Profundidad.xlsx,Profundidad,100 ns,Solap,P70,98.66666666666667,26.21675
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P30,0.101859163578813,17.285
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P50,0.169765272631355,19.55825
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P70,0.237671381683897,26.21675
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P30,0.101859163578813,11.394
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P50,0.169765272631355,13.35875
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P70,0.237671381683897,18.62625
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P30,0.101859163578813,5.454499999999999
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P50,0.169765272631355,7.621
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P70,0.237671381683897,10.61325
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P30,0.1527887453682195,6.4595
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P50,0.2546479089470325,10.4695
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P70,0.3565070725258455,12.48
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P30,0.1527887453682195,9.14325
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P50,0.2546479089470325,7.264250000000001
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P70,0.3565070725258455,10.1945
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P30,0.1527887453682195,2.9015
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P50,0.2546479089470325,4.42725
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P70,0.3565070725258455,5.77175
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P30,0.305577490736439,1.85225
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P50,0.5092958178940651,7.979749999999999
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P70,0.713014145051691,13.009
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P30,0.305577490736439,1.3115
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P50,0.5092958178940651,7.073
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P70,0.713014145051691,3.68175
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P30,0.305577490736439,2.77075
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P50,0.5092958178940651,3.417
Analisis_Profundidad.xlsx,Profundidad,100 ns,Dens,P70,0.713014145051691,2.25025
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P30,80.0,1.66475
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P50,80.0,2.54675
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P70,80.0,3.29725
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P30,88.0,3.079
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P50,88.0,5.87925
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P70,88.0,7.330249999999999
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P30,90.0,4.889250000000001
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P50,90.0,7.818333333333332
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P70,90.0,9.58675
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P30,93.33333333333333,5.2715
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P50,93.33333333333333,8.9825
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P70,93.33333333333333,12.6485
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P30,94.0,9.26225
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P50,94.0,14.3525
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P70,94.0,17.7075
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P30,96.0,6.20675
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P50,96.0,10.48075
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P70,96.0,26.1125
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P30,96.0,9.04
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P50,96.0,17.2325
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P70,96.0,17.176
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P30,98.0,10.90875
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P50,98.0,17.78325
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P70,98.0,12.7595
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P30,98.66666666666667,19.3895
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P50,98.66666666666667,12.79725
Analisis_Profundidad.xlsx,Profundidad,150 ns,Solap,P70,98.66666666666667,26.7245
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P30,0.101859163578813,19.3895
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P50,0.169765272631355,12.79725
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P70,0.237671381683897,26.7245
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P30,0.101859163578813,9.04
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P50,0.169765272631355,17.2325
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P70,0.237671381683897,17.176
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P30,0.101859163578813,5.2715
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P50,0.169765272631355,8.9825
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P70,0.237671381683897,12.6485
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P30,0.1527887453682195,10.90875
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P50,0.2546479089470325,17.78325
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P70,0.3565070725258455,12.7595
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P30,0.1527887453682195,9.26225
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P50,0.2546479089470325,14.3525
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P70,0.3565070725258455,17.7075
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P30,0.1527887453682195,4.889250000000001
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P50,0.2546479089470325,7.818333333333332
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P70,0.3565070725258455,9.58675
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P30,0.305577490736439,6.20675
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P50,0.5092958178940651,10.48075
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P70,0.713014145051691,26.1125
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P30,0.305577490736439,3.079
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P50,0.5092958178940651,5.87925
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P70,0.713014145051691,7.330249999999999
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P30,0.305577490736439,1.66475
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P50,0.5092958178940651,2.54675
Analisis_Profundidad.xlsx,Profundidad,150 ns,Dens,P70,0.713014145051691,3.29725
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P30,80.0,3.416
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P50,80.0,4.2845
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P70,80.0,5.8475
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P30,88.0,5.30125
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P50,88.0,8.201
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P70,88.0,10.473
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P30,90.0,5.5775
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P50,90.0,8.141
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P70,90.0,11.36175
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P30,93.33333333333333,8.05575
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P50,93.33333333333333,10.12875
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P70,93.33333333333333,12.9905
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P30,94.0,9.237
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P50,94.0,13.002
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P70,94.0,0.02150000000000052
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P30,96.0,9.90275
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P50,96.0,31.42775
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P70,96.0,27.769
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P30,96.0,7.499000000000001
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P50,96.0,20.999
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P70,96.0,27.85225
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P30,98.0,12.98025
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P50,98.0,16.376
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P70,98.0,19.621
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P30,98.66666666666667,15.421
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P50,98.66666666666667,23.4632
Analisis_Profundidad.xlsx,Profundidad,200 ns,Solap,P70,98.66666666666667,16.275
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P30,0.101859163578813,15.421
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P50,0.169765272631355,23.4632
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P70,0.237671381683897,16.275
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P30,0.101859163578813,7.499000000000001
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P50,0.169765272631355,20.999
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P70,0.237671381683897,27.85225
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P30,0.101859163578813,8.05575
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P50,0.169765272631355,10.12875
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P70,0.237671381683897,12.9905
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P30,0.1527887453682195,12.98025
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P50,0.2546479089470325,16.376
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P70,0.3565070725258455,19.621
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P30,0.1527887453682195,9.237
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P50,0.2546479089470325,13.002
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P70,0.3565070725258455,0.02150000000000052
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P30,0.1527887453682195,5.5775
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P50,0.2546479089470325,8.141
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P70,0.3565070725258455,11.36175
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P30,0.305577490736439,9.90275
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P50,0.5092958178940651,31.42775
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P70,0.713014145051691,27.769
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P30,0.305577490736439,5.30125
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P50,0.5092958178940651,8.201
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P70,0.713014145051691,10.473
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P30,0.305577490736439,3.416
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P50,0.5092958178940651,4.2845
Analisis_Profundidad.xlsx,Profundidad,200 ns,Dens,P70,0.713014145051691,5.8475
Analisis_Ra.xlsx,Ra,100 ns,Solap,P30,80.0,0.38
Analisis_Ra.xlsx,Ra,100 ns,Solap,P50,80.0,0.415
Analisis_Ra.xlsx,Ra,100 ns,Solap,P70,80.0,0.34
Analisis_Ra.xlsx,Ra,100 ns,Solap,P30,88.0,0.43
Analisis_Ra.xlsx,Ra,100 ns,Solap,P50,88.0,0.639
Analisis_Ra.xlsx,Ra,100 ns,Solap,P70,88.0,0.327
Analisis_Ra.xlsx,Ra,100 ns,Solap,P30,90.0,0.959
Analisis_Ra.xlsx,Ra,100 ns,Solap,P50,90.0,0.3965
Analisis_Ra.xlsx,Ra,100 ns,Solap,P70,90.0,0.618
Analisis_Ra.xlsx,Ra,100 ns,Solap,P30,93.33333333333333,0.4985
Analisis_Ra.xlsx,Ra,100 ns,Solap,P50,93.33333333333333,0.5609999999999999
Analisis_Ra.xlsx,Ra,100 ns,Solap,P70,93.33333333333333,0.585
Analisis_Ra.xlsx,Ra,100 ns,Solap,P30,94.0,4.0115
Analisis_Ra.xlsx,Ra,100 ns,Solap,P50,94.0,0.4825
Analisis_Ra.xlsx,Ra,100 ns,Solap,P70,94.0,1.292
Analisis_Ra.xlsx,Ra,100 ns,Solap,P30,96.0,2.6875
Analisis_Ra.xlsx,Ra,100 ns,Solap,P50,96.0,2.5455
Analisis_Ra.xlsx,Ra,100 ns,Solap,P70,96.0,4.777
Analisis_Ra.xlsx,Ra,100 ns,Solap,P30,96.0,3.303
Analisis_Ra.xlsx,Ra,100 ns,Solap,P50,96.0,2.244
Analisis_Ra.xlsx,Ra,100 ns,Solap,P70,96.0,1.146
Analisis_Ra.xlsx,Ra,100 ns,Solap,P30,98.0,2.12
Analisis_Ra.xlsx,Ra,100 ns,Solap,P50,98.0,6.6125
Analisis_Ra.xlsx,Ra,100 ns,Solap,P70,98.0,3.291
Analisis_Ra.xlsx,Ra,100 ns,Solap,P30,98.66666666666667,2.6895
Analisis_Ra.xlsx,Ra,100 ns,Solap,P50,98.66666666666667,5.3445
Analisis_Ra.xlsx,Ra,100 ns,Solap,P70,98.66666666666667,5.26
Analisis_Ra.xlsx,Ra,100 ns,Dens,P30,0.101859163578813,2.6895
Analisis_Ra.xlsx,Ra,100 ns,Dens,P50,0.169765272631355,5.3445
Analisis_Ra.xlsx,Ra,100 ns,Dens,P70,0.237671381683897,5.26
Analisis_Ra.xlsx,Ra,100 ns,Dens,P30,0.101859163578813,3.303
Analisis_Ra.xlsx,Ra,100 ns,Dens,P50,0.169765272631355,2.244
Analisis_Ra.xlsx,Ra,100 ns,Dens,P70,0.237671381683897,1.146
Analisis_Ra.xlsx,Ra,100 ns,Dens,P30,0.101859163578813,0.4985
Analisis_Ra.xlsx,Ra,100 ns,Dens,P50,0.169765272631355,0.5609999999999999
Analisis_Ra.xlsx,Ra,100 ns,Dens,P70,0.237671381683897,0.585
Analisis_Ra.xlsx,Ra,100 ns,Dens,P30,0.1527887453682195,2.12
Analisis_Ra.xlsx,Ra,100 ns,Dens,P50,0.2546479089470325,6.6125
Analisis_Ra.xlsx,Ra,100 ns,Dens,P70,0.3565070725258455,3.291
Analisis_Ra.xlsx,Ra,100 ns,Dens,P30,0.1527887453682195,4.0115
Analisis_Ra.xlsx,Ra,100 ns,Dens,P50,0.2546479089470325,0.4825
Analisis_Ra.xlsx,Ra,100 ns,Dens,P70,0.3565070725258455,1.292
Analisis_Ra.xlsx,Ra,100 ns,Dens,P30,0.1527887453682195,0.959
Analisis_Ra.xlsx,Ra,100 ns,Dens,P50,0.2546479089470325,0.3965
Analisis_Ra.xlsx,Ra,100 ns,Dens,P70,0.3565070725258455,0.618
Analisis_Ra.xlsx,Ra,100 ns,Dens,P30,0.305577490736439,2.6875
Analisis_Ra.xlsx,Ra,100 ns,Dens,P50,0.5092958178940651,2.5455
Analisis_Ra.xlsx,Ra,100 ns,Dens,P70,0.713014145051691,4.777
Analisis_Ra.xlsx,Ra,100 ns,Dens,P30,0.305577490736439,0.43
Analisis_Ra.xlsx,Ra,100 ns,Dens,P50,0.5092958178940651,0.639
Analisis_Ra.xlsx,Ra,100 ns,Dens,P70,0.713014145051691,0.327
Analisis_Ra.xlsx,Ra,100 ns,Dens,P30,0.305577490736439,0.38
Analisis_Ra.xlsx,Ra,100 ns,Dens,P50,0.5092958178940651,0.415
Analisis_Ra.xlsx,Ra,100 ns,Dens,P70,0.713014145051691,0.34
Analisis_Ra.xlsx,Ra,150 ns,Solap,P30,80.0,0.5035000000000001
Analisis_Ra.xlsx,Ra,150 ns,Solap,P50,80.0,0.362
Analisis_Ra.xlsx,Ra,150 ns,Solap,P70,80.0,0.3425
Analisis_Ra.xlsx,Ra,150 ns,Solap,P30,88.0,0.4925
Analisis_Ra.xlsx,Ra,150 ns,Solap,P50,88.0,1.0115
Analisis_Ra.xlsx,Ra,150 ns,Solap,P70,88.0,0.513
Analisis_Ra.xlsx,Ra,150 ns,Solap,P30,90.0,0.7655
Analisis_Ra.xlsx,Ra,150 ns,Solap,P50,90.0,1.255
Analisis_Ra.xlsx,Ra,150 ns,Solap,P70,90.0,1.056
Analisis_Ra.xlsx,Ra,150 ns,Solap,P30,93.33333333333333,0.3555
Analisis_Ra.xlsx,Ra,150 ns,Solap,P50,93.33333333333333,0.4955000000000001
Analisis_Ra.xlsx,Ra,150 ns,Solap,P70,93.33333333333333,0.615
Analisis_Ra.xlsx,Ra,150 ns,Solap,P30,94.0,0.9575
Analisis_Ra.xlsx,Ra,150 ns,Solap,P50,94.0,0.9555
Analisis_Ra.xlsx,Ra,150 ns,Solap,P70,94.0,1.513
Analisis_Ra.xlsx,Ra,150 ns,Solap,P30,96.0,2.1285
Analisis_Ra.xlsx,Ra,150 ns,Solap,P50,96.0,4.3865
Analisis_Ra.xlsx,Ra,150 ns,Solap,P70,96.0,6.394
Analisis_Ra.xlsx,Ra,150 ns,Solap,P30,96.0,1.877
Analisis_Ra.xlsx,Ra,150 ns,Solap,P50,96.0,2.0375
Analisis_Ra.xlsx,Ra,150 ns,Solap,P70,96.0,2.7655
Analisis_Ra.xlsx,Ra,150 ns,Solap,P30,98.0,2.2805
Analisis_Ra.xlsx,Ra,150 ns,Solap,P50,98.0,2.4165
Analisis_Ra.xlsx,Ra,150 ns,Solap,P70,98.0,2.9865
Analisis_Ra.xlsx,Ra,150 ns,Solap,P30,98.66666666666667,2.426
Analisis_Ra.xlsx,Ra,150 ns,Solap,P50,98.66666666666667,5.588
Analisis_Ra.xlsx,Ra,150 ns,Solap,P70,98.66666666666667,5.003
Analisis_Ra.xlsx,Ra,150 ns,Dens,P30,0.101859163578813,2.426
Analisis_Ra.xlsx,Ra,150 ns,Dens,P50,0.169765272631355,5.588
Analisis_Ra.xlsx,Ra,150 ns,Dens,P70,0.237671381683897,5.003
Analisis_Ra.xlsx,Ra,150 ns,Dens,P30,0.101859163578813,1.877
Analisis_Ra.xlsx,Ra,150 ns,Dens,P50,0.169765272631355,2.0375
Analisis_Ra.xlsx,Ra,150 ns,Dens,P70,0.237671381683897,2.7655
Analisis_Ra.xlsx,Ra,150 ns,Dens,P30,0.101859163578813,0.3555
Analisis_Ra.xlsx,Ra,150 ns,Dens,P50,0.169765272631355,0.4955000000000001
Analisis_Ra.xlsx,Ra,150 ns,Dens,P70,0.237671381683897,0.615
Analisis_Ra.xlsx,Ra,150 ns,Dens,P30,0.1527887453682195,2.2805
Analisis_Ra.xlsx,Ra,150 ns,Dens,P50,0.2546479089470325,2.4165
Analisis_Ra.xlsx,Ra,150 ns,Dens,P70,0.3565070725258455,2.9865
Analisis_Ra.xlsx,Ra,150 ns,Dens,P30,0.1527887453682195,0.9575
Analisis_Ra.xlsx,Ra,150 ns,Dens,P50,0.2546479089470325,0.9555
Analisis_Ra.xlsx,Ra,150 ns,Dens,P70,0.3565070725258455,1.513
Analisis_Ra.xlsx,Ra,150 ns,Dens,P30,0.1527887453682195,0.7655
Analisis_Ra.xlsx,Ra,150 ns,Dens,P50,0.2546479089470325,1.255
Analisis_Ra.xlsx,Ra,150 ns,Dens,P70,0.3565070725258455,1.056
Analisis_Ra.xlsx,Ra,150 ns,Dens,P30,0.305577490736439,2.1285
Analisis_Ra.xlsx,Ra,150 ns,Dens,P50,0.5092958178940651,4.3865
Analisis_Ra.xlsx,Ra,150 ns,Dens,P70,0.713014145051691,6.394
Analisis_Ra.xlsx,Ra,150 ns,Dens,P30,0.305577490736439,0.4925
Analisis_Ra.xlsx,Ra,150 ns,Dens,P50,0.5092958178940651,1.0115
Analisis_Ra.xlsx,Ra,150 ns,Dens,P70,0.713014145051691,0.513
Analisis_Ra.xlsx,Ra,150 ns,Dens,P30,0.305577490736439,0.5035000000000001
Analisis_Ra.xlsx,Ra,150 ns,Dens,P50,0.5092958178940651,0.362
Analisis_Ra.xlsx,Ra,150 ns,Dens,P70,0.713014145051691,0.3425
